name,address,city,searchedCity,region,country,lat,lng,rating,reviews,businessStatus,types,placeId,matchedQuery,looksWholesale
"ООО ""ЛЭАР-Продукт""","Правая набережная, 10, Калининград, Калининградская обл., 236040",Калининград,Калининград,Калининградская область,Russia,54.7073963,20.4865314,3.5,13,OPERATIONAL,establishment|food|point_of_interest|store,ChIJUS21xIw940YRSc9MX59ApyU,оптовая база продуктов питания,check
оптово-розничная торговля мясом и рыбой,"Правая набережная, 2, Калининград, Калининградская обл., 236006",Калининград,Калининград,Калининградская область,Russia,54.705854,20.487135,4.6,42,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJoUZH95kX40YR1Yph0ZEZZhY,оптовый продовольственный рынок,yes
Оптовый Рынок Центрального Района,"ул. Генерал-лейтенанта Захарова, 2, Калининград, Калининградская обл., 236023",Калининград,Калининград,Калининградская область,Russia,54.7352207,20.4716915,4.2,352,OPERATIONAL,establishment|point_of_interest,ChIJAzESjHQ-40YR9CJ8clydNds,оптовый продовольственный рынок,yes
Оптовый Склад,"ул. Камская, 2-Б, Калининград, Калининградская обл., 236005",Калининград,Калининград,Калининградская область,Russia,54.681087,20.456842,4.2,55,OPERATIONAL,establishment|point_of_interest|storage,ChIJe1PNqn4940YResoKbICcGFI,оптовый продовольственный рынок,yes
Оптовый склад овощей и фруктов,"ул. Старшины Дадаева, 63, Калининград, Калининградская обл., 236038",Калининград,Калининград,Калининградская область,Russia,54.7302757,20.5376733,,,OPERATIONAL,establishment|food|point_of_interest|store,ChIJCbANfugV40YRrY_NuN1NJa0,плодоовощная база оптовая,yes
Полоцкая-1,"ул. Полоцкая, 45, Калининград, Калининградская обл., 236005",Калининград,Калининград,Калининградская область,Russia,54.7032521,20.4988727,4.3,3082,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJFwjrbhgW40YR-tg_G5w4xl8,оптовый продовольственный рынок,check
"Продукты питания, комбинат","ул. Дзержинского, 244 а, Калининград, Калининградская обл., 236034",Калининград,Калининград,Калининградская область,Russia,54.65528219999999,20.5371959,3.1,73,OPERATIONAL,establishment|point_of_interest,ChIJ3WTeMRIX40YR8WgY7QTKPFU,оптовая база продуктов питания,check
Продукты по оптовым ценам,"пер. Литовский, 22, Калининград, Калининградская обл., 236028",Калининград,Калининград,Калининградская область,Russia,54.7085416,20.5360719,4.1,7,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJNSSClHEW40YRF4ybPGhxS-w,оптовая база продуктов питания,yes
Рыбный Рынок,"Калининград, Калининградская обл., 236040",Калининград,Калининград,Калининградская область,Russia,54.7208514,20.508837,4.5,302,OPERATIONAL,establishment|point_of_interest,ChIJlcZ_B10X40YRhtfKOLl6GoE,оптовый продовольственный рынок,yes
РыбФлот-ФОР,"ул. Суворова, 57, Калининград, Калининградская обл., 236039",Калининград,Калининград,Калининградская область,Russia,54.689091,20.4660765,4.3,59,OPERATIONAL,establishment|food|point_of_interest,ChIJxTfSr3g940YRQBEHyL-8dKU,оптовая база продуктов питания,check
Рынок,"ул. Зелёная, 70, Калининград, Калининградская обл., 236029",Калининград,Калининград,Калининградская область,Russia,54.73915090000001,20.5025493,5,1,OPERATIONAL,establishment|point_of_interest,ChIJYYrXgBs-40YR8lFM0O9rr60,сельскохозяйственный рынок,yes
Светлогорский Рынок,"ул. Карла Маркса, 9, Калининград, Калининградская обл., 236022",Калининград,Калининград,Калининградская область,Russia,54.72761329999999,20.4798261,,,OPERATIONAL,establishment|point_of_interest,ChIJQZMyiOI940YRb82cL-SW-CA,сельскохозяйственный рынок,yes
Стрела,"Советский пр., 47, Калининград, Калининградская обл., 236022",Калининград,Калининград,Калининградская область,Russia,54.7300438,20.4903029,4.3,202,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJQUZDVgY-40YRFcQNsVE2GfE,сельскохозяйственный рынок,check
"Торговый Дом ""Алина""","ул. Арсенальная, 77, Калининград, Калининградская обл., 236019",Калининград,Калининград,Калининградская область,Russia,54.752921,20.545431,4.5,31,OPERATIONAL,establishment|food|point_of_interest,ChIJ2eRBWg0W40YRhfzFcL_Wwhk,оптовый продовольственный рынок,check
"Три Брата, Торговая компания","ул. Дзержинского, 19А, Калининград, Калининградская обл., 236004",Калининград,Калининград,Калининградская область,Russia,54.69696099999999,20.522225,5,13,OPERATIONAL,establishment|point_of_interest,ChIJjSREz0EW40YRp-CxVnRtt2o,оптовая база продуктов питания,check
Три Перца,"ул. Нарвская, 49Е, Калининград, Калининградская обл., 236022",Калининград,Калининград,Калининградская область,Russia,54.734023,20.4964703,5,3,OPERATIONAL,establishment|food|point_of_interest,ChIJw7_FZgQ-40YRDkUGPETZ1oA,оптовая база продуктов питания,check
Управляющая Рынком Компания,"ТЦ КОЛОС, ул. Черняховского, 15, оф. 16, Калининград, Калининградская обл., 236040",Калининград,Калининград,Калининградская область,Russia,54.7204688,20.5106086,4,3163,OPERATIONAL,establishment|point_of_interest|real_estate_agency,ChIJw2oitwcW40YRM--UGMqNYBw,сельскохозяйственный рынок,check
Центральный рынок,"ул. Черняховского, 15, Калининград, Калининградская обл., 236021",Калининград,Калининград,Калининградская область,Russia,54.720427,20.510475,4.2,3600,OPERATIONAL,establishment|point_of_interest,ChIJ955dNGAX40YRK8_4aLQbUvg,оптовый продовольственный рынок,yes
